line,city,districts,plan_stores,plan_rows,act_visits,act_stores,cover,purity,wd_match,sameday,phase,qty,n_never,blocks,block_sizes,blocks_worked,block_worked_rate,block_exec_median,block_exec_min,block_wd_rate,cold_blocks,east_km,north_km,nn_median_m,workdays,daily_median,daily_avg,wd_visits,day_radius_km,zones_per_day,freq_1,freq_2p,kind,story
NP0011053,台州市,温岭市×169,169,169,178,175,0.574,0.554,0.379,0.349,0.497,1.05,72,9,"[133, 10, 9, 6, 4]",9,1.0,1.0,0.222,1.0,区块×9店 仅执行 22%; 区块×10店 仅执行 40%; 区块×133店 仅执行 57%,43.9,26.4,175.0,18,6,9.9,"[39, 25, 26, 35, 32, 21, 0]",7.69,1.0,172,3,区块全开·星期照做,台州市（温岭市×169）：计划 169 店 / 169 次，分成 9 个区块（最大区块 133 店）。 地盘东西 43.9 × 南北 26.4 km；区块内店距中位 175 m。 节奏：18 个工作日、平均每天 9.9 家店、一天 1.0 个区块、当天作业半径中位 7.69 km；出勤 周一39/周二25/周三26/周四35/周五32/周六21；周日 没跑。 ① 区块开工：9 块里他开工了 9 块；② 区块内执行率中位 100%（最弱一块 22%）；③ 区块星期一致 100%。 参考：覆盖 57%、同日 35%、相位 50%、量比 1.05。 结论：**计划怎么划他就怎么做**——区块全开工、区块内做全、星期按计划。 最冷的区块（计划内执行率最低）：区块×9店 仅执行 22%; 区块×10店 仅执行 40%; 区块×133店 仅执行 57%。
NP0011086,北京市,"丰台区×244, 石景山区×24",268,268,146,123,0.291,0.634,0.239,0.228,0.265,0.54,190,1,[268],1,1.0,0.291,0.291,1.0,区块×268店 仅执行 29%,11.7,12.7,50.0,20,4,7.3,"[38, 31, 24, 29, 24, 0, 0]",0.69,1.0,100,23,计划与实际几乎不相交,"北京市（丰台区×244, 石景山区×24）：计划 268 店 / 268 次，分成 1 个区块（最大区块 268 店）。 地盘东西 11.7 × 南北 12.7 km；区块内店距中位 50 m。 节奏：20 个工作日、平均每天 7.3 家店、一天 1.0 个区块、当天作业半径中位 0.69 km；出勤 周一38/周二31/周三24/周四29/周五24；周六、周日 没跑。 ① 区块开工：1 块里他开工了 1 块；② 区块内执行率中位 29%（最弱一块 29%）；③ 区块星期一致 100%。 参考：覆盖 29%、同日 23%、相位 26%、量比 0.54。 结论：计划与实际几乎不相交——先查这块地盘是不是搞错了（管辖/门店清单），再谈行为。 最冷的区块（计划内执行率最低）：区块×268店 仅执行 29%。"
NP0011095,武汉市,"洪山区×74, 江夏区×73",136,147,246,211,0.757,0.488,0.75,0.735,0.735,1.67,33,3,"[61, 60, 15]",3,1.0,0.767,0.705,1.0,,19.5,8.3,98.0,17,12,14.5,"[63, 36, 51, 48, 48, 0, 0]",1.47,1.0,176,35,区块全开·区块内欠访,"武汉市（洪山区×74, 江夏区×73）：计划 136 店 / 147 次，分成 3 个区块（最大区块 61 店）。 地盘东西 19.5 × 南北 8.3 km；区块内店距中位 98 m。 节奏：17 个工作日、平均每天 14.5 家店、一天 1.0 个区块、当天作业半径中位 1.47 km；出勤 周一63/周二36/周三51/周四48/周五48；周六、周日 没跑。 ① 区块开工：3 块里他开工了 3 块；② 区块内执行率中位 77%（最弱一块 70%）；③ 区块星期一致 100%。 参考：覆盖 76%、同日 74%、相位 74%、量比 1.67。 结论：区块都开了、星期也守，但**区块内没做全**（存在欠访）。"
NP0011110,西安市,"未央区×116, 长安区×69",196,214,336,285,0.939,0.646,0.939,0.939,0.934,1.57,12,5,"[158, 30, 4, 3, 1]",4,0.8,0.968,0.0,1.0,,17.9,25.3,79.0,21,11,16.0,"[80, 64, 64, 64, 64, 0, 0]",3.88,1.0,237,48,区块缺了没开,"西安市（未央区×116, 长安区×69）：计划 196 店 / 214 次，分成 5 个区块（最大区块 158 店）。 地盘东西 17.9 × 南北 25.3 km；区块内店距中位 79 m。 节奏：21 个工作日、平均每天 16.0 家店、一天 1.0 个区块、当天作业半径中位 3.88 km；出勤 周一80/周二64/周三64/周四64/周五64；周六、周日 没跑。 ① 区块开工：5 块里他开工了 4 块；② 区块内执行率中位 97%（最弱一块 0%）；③ 区块星期一致 100%。 参考：覆盖 94%、同日 94%、相位 93%、量比 1.57。 结论：**有 1 个区块整块没开工**，但他开的那几块做得很好（执行率与星期都守）——先问为什么不去那几块。"
NP0011136,玉林市,"玉州区×144, 福绵区×27",212,216,248,226,0.92,0.863,0.889,0.889,0.91,1.15,17,2,"[205, 7]",2,1.0,0.959,0.917,1.0,,21.3,13.5,105.0,19,12,13.1,"[51, 38, 26, 50, 50, 21, 12]",4.16,1.0,205,21,区块全开·星期照做,"玉林市（玉州区×144, 福绵区×27）：计划 212 店 / 216 次，分成 2 个区块（最大区块 205 店）。 地盘东西 21.3 × 南北 13.5 km；区块内店距中位 105 m。 节奏：19 个工作日、平均每天 13.1 家店、一天 1.0 个区块、当天作业半径中位 4.16 km；出勤 周一51/周二38/周三26/周四50/周五50/周六21/周日12。 ① 区块开工：2 块里他开工了 2 块；② 区块内执行率中位 96%（最弱一块 92%）；③ 区块星期一致 100%。 参考：覆盖 92%、同日 89%、相位 91%、量比 1.15。 结论：**计划怎么划他就怎么做**——区块全开工、区块内做全、星期按计划。"
NP0011145,泰安市,"岱岳区×112, 泰山区×109",235,235,89,86,0.179,0.488,0.038,0.03,0.098,0.38,193,4,"[220, 13, 1, 1]",2,0.5,0.038,0.0,0.5,区块×13店 仅执行 8%; 区块×220店 仅执行 19%,32.8,49.9,96.0,12,3,7.4,"[22, 0, 12, 14, 13, 11, 17]",4.92,1.0,83,3,计划与实际几乎不相交,"泰安市（岱岳区×112, 泰山区×109）：计划 235 店 / 235 次，分成 4 个区块（最大区块 220 店）。 地盘东西 32.8 × 南北 49.9 km；区块内店距中位 96 m。 节奏：12 个工作日、平均每天 7.4 家店、一天 1.0 个区块、当天作业半径中位 4.92 km；出勤 周一22/周三12/周四14/周五13/周六11/周日17；周二 没跑。 ① 区块开工：4 块里他开工了 2 块；② 区块内执行率中位 4%（最弱一块 0%）；③ 区块星期一致 50%。 参考：覆盖 18%、同日 3%、相位 10%、量比 0.38。 结论：计划与实际几乎不相交——先查这块地盘是不是搞错了（管辖/门店清单），再谈行为。 最冷的区块（计划内执行率最低）：区块×13店 仅执行 8%; 区块×220店 仅执行 19%。"
NP0011152,杭州市,"西湖区×138, 余杭区×77",194,215,192,167,0.479,0.557,0.438,0.391,0.428,0.89,101,2,"[193, 1]",1,0.5,0.241,0.0,1.0,区块×193店 仅执行 48%,22.4,22.6,78.0,19,6,10.1,"[46, 35, 36, 37, 38, 0, 0]",1.59,1.0,148,19,区块大面积没开工,"杭州市（西湖区×138, 余杭区×77）：计划 194 店 / 215 次，分成 2 个区块（最大区块 193 店）。 地盘东西 22.4 × 南北 22.6 km；区块内店距中位 78 m。 节奏：19 个工作日、平均每天 10.1 家店、一天 1.0 个区块、当天作业半径中位 1.59 km；出勤 周一46/周二35/周三36/周四37/周五38；周六、周日 没跑。 ① 区块开工：2 块里他开工了 1 块；② 区块内执行率中位 24%（最弱一块 0%）；③ 区块星期一致 100%。 参考：覆盖 48%、同日 39%、相位 43%、量比 0.89。 结论：**有区块整块没开工**（1 块），先问为什么不去，而不是谈执行率。 最冷的区块（计划内执行率最低）：区块×193店 仅执行 48%。"
NP0011171,深圳市,宝安区×201,181,201,242,184,0.663,0.652,0.663,0.697,0.663,1.2,61,2,"[180, 1]",2,1.0,0.831,0.661,1.0,,8.5,15.4,147.0,20,8,12.1,"[60, 49, 43, 46, 44, 0, 0]",2.44,1.0,139,45,区块全开·区块内欠访,深圳市（宝安区×201）：计划 181 店 / 201 次，分成 2 个区块（最大区块 180 店）。 地盘东西 8.5 × 南北 15.4 km；区块内店距中位 147 m。 节奏：20 个工作日、平均每天 12.1 家店、一天 1.0 个区块、当天作业半径中位 2.44 km；出勤 周一60/周二49/周三43/周四46/周五44；周六、周日 没跑。 ① 区块开工：2 块里他开工了 2 块；② 区块内执行率中位 83%（最弱一块 66%）；③ 区块星期一致 100%。 参考：覆盖 66%、同日 70%、相位 66%、量比 1.2。 结论：区块都开了、星期也守，但**区块内没做全**（存在欠访）。
NP0011193,芜湖市,"鸠江区×132, 镜湖区×108",235,243,137,137,0.57,0.978,0.554,0.551,0.57,0.56,101,2,"[223, 12]",2,1.0,0.774,0.547,1.0,区块×223店 仅执行 55%,6.4,15.5,28.0,12,12,11.4,"[24, 28, 36, 36, 13, 0, 0]",1.33,1.0,137,0,区块全开·区块内欠访,"芜湖市（鸠江区×132, 镜湖区×108）：计划 235 店 / 243 次，分成 2 个区块（最大区块 223 店）。 地盘东西 6.4 × 南北 15.5 km；区块内店距中位 28 m。 节奏：12 个工作日、平均每天 11.4 家店、一天 1.0 个区块、当天作业半径中位 1.33 km；出勤 周一24/周二28/周三36/周四36/周五13；周六、周日 没跑。 ① 区块开工：2 块里他开工了 2 块；② 区块内执行率中位 77%（最弱一块 55%）；③ 区块星期一致 100%。 参考：覆盖 57%、同日 55%、相位 57%、量比 0.56。 结论：区块都开了、星期也守，但**区块内没做全**（存在欠访）。 最冷的区块（计划内执行率最低）：区块×223店 仅执行 55%。"
NP0011290,德州市,"371403×18, 371402×13",36,36,47,46,0.556,0.435,0.028,0.0,0.333,1.31,16,6,"[18, 12, 2, 2, 1]",3,0.5,0.042,0.0,0.0,区块×12店 仅执行 8%; 区块×2店 仅执行 50%,24.7,36.3,378.0,8,2,5.9,"[8, 7, 6, 8, 14, 4, 0]",1.58,1.0,45,1,区块大面积没开工,"德州市（371403×18, 371402×13）：计划 36 店 / 36 次，分成 6 个区块（最大区块 18 店）。 地盘东西 24.7 × 南北 36.3 km；区块内店距中位 378 m。 节奏：8 个工作日、平均每天 5.9 家店、一天 1.0 个区块、当天作业半径中位 1.58 km；出勤 周一8/周二7/周三6/周四8/周五14/周六4；周日 没跑。 ① 区块开工：6 块里他开工了 3 块；② 区块内执行率中位 4%（最弱一块 0%）；③ 区块星期一致 0%。 参考：覆盖 56%、同日 0%、相位 33%、量比 1.31。 结论：**有区块整块没开工**（3 块），先问为什么不去，而不是谈执行率。 最冷的区块（计划内执行率最低）：区块×12店 仅执行 8%; 区块×2店 仅执行 50%。"
NP0011299,合肥市,"包河区×58, 蜀山区×8",65,66,3,3,0.0,0.0,0.0,0.0,0.0,0.05,65,1,[65],0,0.0,0.0,0.0,0.0,,6.6,5.0,57.0,0,0,3.0,"[0, 0, 0, 0, 3, 0, 0]",,,3,0,计划与实际几乎不相交,"合肥市（包河区×58, 蜀山区×8）：计划 65 店 / 66 次，分成 1 个区块（最大区块 65 店）。 地盘东西 6.6 × 南北 5.0 km；区块内店距中位 57 m。 节奏：0 个工作日、平均每天 3.0 家店、一天 None 个区块、当天作业半径中位 None km；出勤 周五3；周一、周二、周三、周四、周六、周日 没跑。 ① 区块开工：1 块里他开工了 0 块；② 区块内执行率中位 0%（最弱一块 0%）；③ 区块星期一致 0%。 参考：覆盖 0%、同日 0%、相位 0%、量比 0.05。 结论：计划与实际几乎不相交——先查这块地盘是不是搞错了（管辖/门店清单），再谈行为。"
NP0011348,南宁市,"青秀区×118, 良庆区×104",231,248,273,229,0.874,0.882,0.874,0.883,0.874,1.1,29,2,"[227, 4]",2,1.0,0.936,0.872,1.0,,23.2,50.5,90.0,21,12,13.0,"[62, 56, 51, 51, 53, 0, 0]",5.39,1.0,190,39,区块全开·星期照做,"南宁市（青秀区×118, 良庆区×104）：计划 231 店 / 248 次，分成 2 个区块（最大区块 227 店）。 地盘东西 23.2 × 南北 50.5 km；区块内店距中位 90 m。 节奏：21 个工作日、平均每天 13.0 家店、一天 1.0 个区块、当天作业半径中位 5.39 km；出勤 周一62/周二56/周三51/周四51/周五53；周六、周日 没跑。 ① 区块开工：2 块里他开工了 2 块；② 区块内执行率中位 94%（最弱一块 87%）；③ 区块星期一致 100%。 参考：覆盖 87%、同日 88%、相位 87%、量比 1.1。 结论：**计划怎么划他就怎么做**——区块全开工、区块内做全、星期按计划。"
NP0011350,北京市,"通州区×277, 朝阳区×1",265,278,159,148,0.34,0.608,0.253,0.234,0.283,0.57,175,1,[265],1,1.0,0.34,0.34,1.0,区块×265店 仅执行 34%,9.2,12.7,39.0,19,5,8.4,"[42, 30, 22, 34, 31, 0, 0]",1.79,1.0,137,11,区块全开·区块内欠访,"北京市（通州区×277, 朝阳区×1）：计划 265 店 / 278 次，分成 1 个区块（最大区块 265 店）。 地盘东西 9.2 × 南北 12.7 km；区块内店距中位 39 m。 节奏：19 个工作日、平均每天 8.4 家店、一天 1.0 个区块、当天作业半径中位 1.79 km；出勤 周一42/周二30/周三22/周四34/周五31；周六、周日 没跑。 ① 区块开工：1 块里他开工了 1 块；② 区块内执行率中位 34%（最弱一块 34%）；③ 区块星期一致 100%。 参考：覆盖 34%、同日 23%、相位 28%、量比 0.57。 结论：区块都开了、星期也守，但**区块内没做全**（存在欠访）。 最冷的区块（计划内执行率最低）：区块×265店 仅执行 34%。"
NP0011376,成都市,"温江区×10, 郫都区×3",13,13,290,183,0.923,0.066,0.923,0.923,0.923,22.31,1,2,"[10, 3]",2,1.0,0.833,0.667,1.0,,6.6,10.6,720.0,13,1,22.3,"[60, 61, 56, 54, 28, 31, 0]",0.37,1.0,95,88,区块全开·区块内欠访,"成都市（温江区×10, 郫都区×3）：计划 13 店 / 13 次，分成 2 个区块（最大区块 10 店）。 地盘东西 6.6 × 南北 10.6 km；区块内店距中位 720 m。 节奏：13 个工作日、平均每天 22.3 家店、一天 1.0 个区块、当天作业半径中位 0.37 km；出勤 周一60/周二61/周三56/周四54/周五28/周六31；周日 没跑。 ① 区块开工：2 块里他开工了 2 块；② 区块内执行率中位 83%（最弱一块 67%）；③ 区块星期一致 100%。 参考：覆盖 92%、同日 92%、相位 92%、量比 22.31。 结论：区块都开了、星期也守，但**区块内没做全**（存在欠访）。"
NP0011405,北京市,"丰台区×203, 大兴区×69",284,284,96,92,0.151,0.467,0.049,0.007,0.095,0.34,241,1,[284],1,1.0,0.151,0.151,1.0,区块×284店 仅执行 15%,11.7,11.7,39.0,15,2,6.4,"[25, 21, 19, 29, 0, 0, 2]",0.71,1.0,89,3,计划与实际几乎不相交,"北京市（丰台区×203, 大兴区×69）：计划 284 店 / 284 次，分成 1 个区块（最大区块 284 店）。 地盘东西 11.7 × 南北 11.7 km；区块内店距中位 39 m。 节奏：15 个工作日、平均每天 6.4 家店、一天 1.0 个区块、当天作业半径中位 0.71 km；出勤 周一25/周二21/周三19/周四29/周日2；周五、周六 没跑。 ① 区块开工：1 块里他开工了 1 块；② 区块内执行率中位 15%（最弱一块 15%）；③ 区块星期一致 100%。 参考：覆盖 15%、同日 1%、相位 10%、量比 0.34。 结论：计划与实际几乎不相交——先查这块地盘是不是搞错了（管辖/门店清单），再谈行为。 最冷的区块（计划内执行率最低）：区块×284店 仅执行 15%。"
NP0011431,北京市,"朝阳区×190, 通州区×40",214,259,111,111,0.168,0.324,0.086,0.073,0.14,0.43,178,1,[214],1,1.0,0.168,0.168,1.0,区块×214店 仅执行 17%,13.9,7.8,29.0,14,2,7.9,"[27, 27, 13, 21, 12, 11, 0]",0.38,1.0,111,0,计划与实际几乎不相交,"北京市（朝阳区×190, 通州区×40）：计划 214 店 / 259 次，分成 1 个区块（最大区块 214 店）。 地盘东西 13.9 × 南北 7.8 km；区块内店距中位 29 m。 节奏：14 个工作日、平均每天 7.9 家店、一天 1.0 个区块、当天作业半径中位 0.38 km；出勤 周一27/周二27/周三13/周四21/周五12/周六11；周日 没跑。 ① 区块开工：1 块里他开工了 1 块；② 区块内执行率中位 17%（最弱一块 17%）；③ 区块星期一致 100%。 参考：覆盖 17%、同日 7%、相位 14%、量比 0.43。 结论：计划与实际几乎不相交——先查这块地盘是不是搞错了（管辖/门店清单），再谈行为。 最冷的区块（计划内执行率最低）：区块×214店 仅执行 17%。"
NP0011436,东莞市,东莞市×266,252,266,229,210,0.806,0.967,0.802,0.812,0.806,0.86,49,2,"[218, 34]",2,1.0,0.888,0.775,1.0,,17.3,20.2,113.0,18,12,12.7,"[49, 38, 48, 49, 45, 0, 0]",2.83,1.0,193,17,区块全开·星期照做,东莞市（东莞市×266）：计划 252 店 / 266 次，分成 2 个区块（最大区块 218 店）。 地盘东西 17.3 × 南北 20.2 km；区块内店距中位 113 m。 节奏：18 个工作日、平均每天 12.7 家店、一天 1.0 个区块、当天作业半径中位 2.83 km；出勤 周一49/周二38/周三48/周四49/周五45；周六、周日 没跑。 ① 区块开工：2 块里他开工了 2 块；② 区块内执行率中位 89%（最弱一块 78%）；③ 区块星期一致 100%。 参考：覆盖 81%、同日 81%、相位 81%、量比 0.86。 结论：**计划怎么划他就怎么做**——区块全开工、区块内做全、星期按计划。
NP0011437,西宁市,"城东区×107, 城中区×61",156,169,228,211,0.987,0.73,0.987,0.988,0.987,1.35,2,2,"[149, 7]",2,1.0,0.993,0.987,1.0,,9.4,7.4,44.0,15,12,15.2,"[69, 35, 38, 47, 39, 0, 0]",1.16,1.0,196,15,区块全开·星期照做,"西宁市（城东区×107, 城中区×61）：计划 156 店 / 169 次，分成 2 个区块（最大区块 149 店）。 地盘东西 9.4 × 南北 7.4 km；区块内店距中位 44 m。 节奏：15 个工作日、平均每天 15.2 家店、一天 1.0 个区块、当天作业半径中位 1.16 km；出勤 周一69/周二35/周三38/周四47/周五39；周六、周日 没跑。 ① 区块开工：2 块里他开工了 2 块；② 区块内执行率中位 99%（最弱一块 99%）；③ 区块星期一致 100%。 参考：覆盖 99%、同日 99%、相位 99%、量比 1.35。 结论：**计划怎么划他就怎么做**——区块全开工、区块内做全、星期按计划。"
